customer_id,signup_date,signup_month,plan,monthly_charges,region,acquisition_channel,age_group,avg_sessions_per_week,courses_completed,support_tickets,used_mobile_app,autopay_enabled,tenure_months,churned,churn_reason,lifetime_value
CUST02538,2025-04-16,2025-04,Basic,9.8,North America,Partnership,25-34,2.4,4,1,1,0,14.487516425755585,0,Still Active,141.98
CUST02539,2025-10-14,2025-10,Standard,19.62,Europe,Organic Search,45-54,1.3,3,0,0,1,8.5,0,Still Active,166.77
CUST02540,2025-07-17,2025-07,Basic,9.49,Europe,Organic Search,25-34,2.7,2,0,1,0,11.465177398160314,0,Still Active,108.8
CUST02541,2025-07-15,2025-07,Standard,19.68,Asia Pacific,Paid Ads,18-24,3.3,0,0,1,1,11.5,0,Still Active,226.32
CUST02542,2025-01-28,2025-01,Basic,9.86,North America,Referral,55+,2.8,0,0,0,0,4.3,1,Too Expensive,42.4
CUST02543,2025-08-16,2025-08,Standard,19.02,Asia Pacific,Referral,35-44,6.3,4,0,1,1,10.4796320630749,0,Still Active,199.32
CUST02544,2026-02-14,2026-02,Basic,9.8,Europe,Partnership,18-24,4.3,3,0,1,1,4.5,0,Still Active,44.1
CUST02545,2024-12-29,2024-12,Standard,19.26,Asia Pacific,Social Media,35-44,4.8,1,1,0,1,18.0,0,Still Active,346.68
CUST02546,2024-10-17,2024-10,Basic,9.8,Asia Pacific,Social Media,18-24,0.6,0,0,1,0,20.4,0,Still Active,199.92
CUST02547,2025-06-29,2025-06,Standard,19.26,Europe,Paid Ads,18-24,0.8,1,0,0,1,12.056504599211562,0,Still Active,232.21
CUST02548,2025-11-24,2025-11,Premium,38.18,North America,Paid Ads,18-24,3.6,4,1,1,1,7.194480946123521,0,Still Active,274.69
CUST02549,2025-07-30,2025-07,Premium,38.35,Europe,Referral,45-54,3.3,2,0,1,0,11.0,0,Still Active,421.85
CUST02550,2025-11-21,2025-11,Standard,19.91,Latin America,Paid Ads,45-54,0.6,2,1,1,1,7.293035479632063,0,Still Active,145.2
CUST02551,2024-09-22,2024-09,Standard,19.43,Europe,Organic Search,35-44,2.0,2,3,0,1,21.254927726675426,0,Still Active,412.98
CUST02552,2025-07-07,2025-07,Premium,39.82,North America,Organic Search,25-34,2.2,2,1,0,1,11.793692509855452,0,Still Active,469.62
CUST02553,2025-08-07,2025-08,Standard,19.47,North America,Paid Ads,35-44,2.2,0,0,1,0,10.775295663600525,0,Still Active,209.8
CUST02554,2025-03-26,2025-03,Basic,9.94,Latin America,Referral,25-34,8.0,2,1,0,0,15.177398160315374,0,Still Active,150.86
CUST02555,2024-12-18,2024-12,Premium,39.13,North America,Referral,35-44,6.0,0,0,0,1,18.396846254927727,0,Still Active,719.87
CUST02556,2025-06-15,2025-06,Basic,9.67,North America,Organic Search,45-54,0.9,3,0,0,1,12.5,0,Still Active,120.88
CUST02557,2024-11-19,2024-11,Basic,9.6,North America,Referral,25-34,4.0,6,0,0,0,19.3,0,Still Active,185.28
CUST02558,2024-10-23,2024-10,Basic,9.68,Latin America,Organic Search,35-44,0.8,2,1,0,1,20.2,0,Still Active,195.54
CUST02559,2026-01-14,2026-01,Basic,9.58,North America,Referral,55+,3.0,2,0,0,1,5.5,0,Still Active,52.69
CUST02560,2025-11-27,2025-11,Standard,19.97,Europe,Paid Ads,25-34,3.2,1,1,1,1,7.09592641261498,0,Still Active,141.71
CUST02561,2025-06-19,2025-06,Basic,9.66,Europe,Social Media,35-44,1.0,4,2,0,0,12.3850197109067,0,Still Active,119.64
CUST02562,2026-03-05,2026-03,Basic,9.77,North America,Social Media,35-44,1.1,2,1,1,0,3.876478318002628,0,Still Active,37.87
CUST02563,2025-12-24,2025-12,Basic,9.99,Asia Pacific,Referral,25-34,3.0,2,0,1,1,6.2,0,Still Active,61.94
CUST02564,2025-06-27,2025-06,Standard,19.51,Europe,Referral,35-44,4.4,3,0,1,1,12.1,0,Still Active,236.07
CUST02565,2026-02-03,2026-02,Standard,19.3,Europe,Referral,35-44,3.5,2,1,0,0,4.862023653088042,0,Still Active,93.84
CUST02566,2024-08-25,2024-08,Basic,9.8,Asia Pacific,Organic Search,25-34,2.2,1,2,1,0,22.174770039421812,0,Still Active,217.31
CUST02567,2024-09-18,2024-09,Basic,9.9,Latin America,Referral,18-24,1.8,6,0,1,1,21.38633377135348,0,Still Active,211.72
CUST02568,2025-03-01,2025-03,Basic,9.8,Europe,Paid Ads,55+,1.1,3,1,0,0,15.99868593955322,0,Still Active,156.79
CUST02569,2025-06-23,2025-06,Premium,38.43,North America,Paid Ads,35-44,2.0,2,1,1,1,12.253613666228645,0,Still Active,470.91
CUST02570,2024-08-08,2024-08,Standard,19.18,Asia Pacific,Paid Ads,25-34,0.4,2,1,0,0,22.7,0,Still Active,435.39
CUST02571,2026-01-23,2026-01,Standard,19.71,Europe,Partnership,25-34,0.3,2,0,1,1,5.2,0,Still Active,102.49
CUST02572,2025-07-16,2025-07,Basic,9.91,Latin America,Organic Search,35-44,1.5,2,0,1,1,11.498028909329829,0,Still Active,113.95
CUST02573,2025-09-17,2025-09,Standard,19.69,Latin America,Paid Ads,18-24,2.1,5,0,1,1,9.4,0,Still Active,185.09
CUST02574,2025-09-17,2025-09,Standard,19.08,North America,Partnership,18-24,4.7,2,0,1,1,9.4,0,Still Active,179.35
CUST02575,2025-11-18,2025-11,Basic,9.65,Latin America,Social Media,45-54,3.2,1,0,0,1,7.391590013140604,0,Still Active,71.33
CUST02576,2025-01-25,2025-01,Basic,9.83,North America,Organic Search,35-44,0.9,0,1,1,1,17.1,0,Still Active,168.09
CUST02577,2025-01-26,2025-01,Basic,9.85,Europe,Partnership,25-34,3.7,3,1,1,0,17.1,0,Still Active,168.44
CUST02578,2025-10-02,2025-10,Premium,38.92,North America,Organic Search,18-24,0.9,2,1,0,1,8.9,0,Still Active,346.39
CUST02579,2025-05-26,2025-05,Premium,38.59,Asia Pacific,Referral,25-34,1.5,2,0,1,1,13.173455978975033,0,Still Active,508.36
CUST02580,2025-12-31,2025-12,Standard,19.08,Europe,Referral,25-34,1.1,1,0,1,1,5.978975032851511,0,Still Active,114.08
CUST02581,2024-09-05,2024-09,Standard,19.04,Europe,Paid Ads,25-34,1.6,2,0,0,1,21.8,0,Still Active,415.07
CUST02582,2025-03-01,2025-03,Basic,9.55,Latin America,Referral,25-34,7.4,3,1,1,1,15.99868593955322,0,Still Active,152.79
CUST02583,2026-02-28,2026-02,Standard,19.33,Europe,Organic Search,25-34,2.4,1,0,0,1,4.0,0,Still Active,77.32
CUST02584,2024-10-14,2024-10,Standard,19.6,Europe,Organic Search,25-34,8.9,3,2,1,1,20.5,0,Still Active,401.8
CUST02585,2025-05-14,2025-05,Basic,9.91,Asia Pacific,Referral,55+,0.6,0,0,0,1,13.567674113009199,0,Still Active,134.46
CUST02586,2024-07-07,2024-07,Premium,38.49,Asia Pacific,Organic Search,25-34,0.7,2,0,1,1,23.78449408672799,0,Still Active,915.47
CUST02587,2026-01-11,2026-01,Basic,9.53,Latin America,Partnership,25-34,3.9,2,2,1,1,5.6,0,Still Active,53.37
CUST02588,2025-09-17,2025-09,Basic,9.97,Latin America,Paid Ads,25-34,2.1,1,0,1,1,9.4,0,Still Active,93.72
CUST02589,2025-04-23,2025-04,Standard,19.61,North America,Organic Search,25-34,1.0,2,1,0,1,14.257555847568987,0,Still Active,279.59
CUST02590,2024-08-15,2024-08,Standard,19.13,Europe,Referral,45-54,2.2,1,0,0,1,22.5,0,Still Active,430.42
CUST02591,2026-03-11,2026-03,Standard,19.24,North America,Paid Ads,25-34,0.4,1,2,1,1,1.0,1,Found Alternative,19.24
CUST02592,2026-03-02,2026-03,Basic,9.7,Europe,Organic Search,45-54,1.9,0,0,0,0,3.9750328515111693,0,Still Active,38.56
CUST02593,2025-01-04,2025-01,Premium,39.92,North America,Paid Ads,18-24,0.4,1,1,0,1,17.8,0,Still Active,710.58
CUST02594,2025-11-22,2025-11,Standard,19.11,Asia Pacific,Partnership,45-54,2.1,0,0,1,1,4.0,1,Poor Customer Support,76.44
CUST02595,2024-10-09,2024-10,Standard,19.42,North America,Paid Ads,25-34,0.9,2,0,1,1,20.69645203679369,0,Still Active,401.93
CUST02596,2026-05-24,2026-05,Premium,38.86,North America,Paid Ads,18-24,1.0,1,0,0,1,1.2,0,Still Active,46.63
CUST02597,2025-02-20,2025-02,Standard,19.98,North America,Paid Ads,25-34,5.4,2,0,0,1,16.294349540078844,0,Still Active,325.56
CUST02598,2025-11-11,2025-11,Basic,9.59,North America,Organic Search,25-34,1.8,2,0,1,0,7.6,0,Still Active,72.88
CUST02599,2025-01-18,2025-01,Standard,19.46,Europe,Organic Search,35-44,0.8,2,0,0,0,17.378449408672797,0,Still Active,338.18
CUST02600,2026-02-03,2026-02,Basic,9.98,North America,Social Media,25-34,5.0,1,3,1,1,4.862023653088042,0,Still Active,48.52
CUST02601,2025-05-31,2025-05,Basic,9.82,North America,Partnership,35-44,0.8,5,2,0,0,13.0,0,Still Active,127.66
CUST02602,2024-09-09,2024-09,Basic,9.57,North America,Organic Search,18-24,1.4,2,1,1,0,21.681997371879106,0,Still Active,207.5
CUST02603,2024-10-02,2024-10,Premium,39.86,Asia Pacific,Paid Ads,25-34,1.1,4,1,1,0,20.9,0,Still Active,833.07
CUST02604,2025-09-03,2025-09,Basic,9.76,Asia Pacific,Partnership,25-34,2.1,2,1,0,1,2.2,1,Not Enough Content Use,21.47
CUST02605,2025-07-07,2025-07,Standard,19.8,North America,Organic Search,35-44,5.7,5,0,0,1,11.793692509855452,0,Still Active,233.52
CUST02606,2025-11-06,2025-11,Basic,9.89,Asia Pacific,Organic Search,18-24,4.6,2,1,1,1,7.7858081471747695,0,Still Active,77.0
CUST02607,2024-09-23,2024-09,Standard,19.54,Europe,Partnership,18-24,0.7,4,0,0,1,21.2,0,Still Active,414.25
CUST02608,2024-09-07,2024-09,Standard,19.81,North America,Referral,25-34,2.4,1,0,0,1,5.4,1,No Longer Needed,106.97
CUST02609,2025-11-08,2025-11,Standard,19.87,Europe,Organic Search,45-54,1.6,2,0,0,0,1.0,1,Not Enough Content Use,19.87
CUST02610,2025-12-11,2025-12,Basic,9.9,North America,Paid Ads,35-44,1.4,1,1,1,1,6.6,0,Still Active,65.34
CUST02611,2025-10-19,2025-10,Standard,19.62,Asia Pacific,Organic Search,18-24,5.9,2,0,0,1,8.377135348226018,0,Still Active,164.36
CUST02612,2024-11-11,2024-11,Premium,39.17,North America,Paid Ads,25-34,5.2,2,0,1,1,19.6,0,Still Active,767.73
CUST02613,2024-09-08,2024-09,Standard,19.45,Latin America,Social Media,25-34,2.1,1,0,1,1,21.7,0,Still Active,422.06
CUST02614,2025-11-09,2025-11,Standard,19.07,North America,Referral,25-34,1.7,1,0,0,1,7.687253613666228,0,Still Active,146.6
CUST02615,2025-07-22,2025-07,Premium,38.95,Europe,Referral,35-44,3.0,1,0,0,1,11.3,0,Still Active,440.14
CUST02616,2025-01-14,2025-01,Basic,9.8,Latin America,Paid Ads,25-34,2.1,3,0,0,1,17.5,0,Still Active,171.5
CUST02617,2025-03-23,2025-03,Standard,19.44,North America,Organic Search,25-34,5.4,1,2,0,1,15.275952693823916,0,Still Active,296.96
CUST02618,2025-01-07,2025-01,Premium,38.83,Europe,Organic Search,35-44,2.5,4,2,1,0,17.7,0,Still Active,687.29
CUST02619,2025-12-01,2025-12,Basic,9.61,North America,Social Media,25-34,9.9,3,3,1,0,6.964520367936925,0,Still Active,66.93
CUST02620,2025-03-26,2025-03,Standard,19.36,Europe,Referral,18-24,2.1,1,2,0,0,15.177398160315374,0,Still Active,293.83
CUST02621,2025-04-22,2025-04,Basic,9.59,North America,Organic Search,25-34,1.8,3,0,0,1,14.290407358738502,0,Still Active,137.05
CUST02622,2025-09-22,2025-09,Standard,19.07,North America,Paid Ads,25-34,0.9,2,0,0,1,9.264126149802891,0,Still Active,176.67
CUST02623,2024-12-17,2024-12,Standard,19.71,Europe,Social Media,45-54,1.7,2,0,0,0,18.4,0,Still Active,362.66
CUST02624,2024-11-02,2024-11,Basic,9.84,Europe,Paid Ads,45-54,0.8,0,0,1,1,19.9,0,Still Active,195.82
CUST02625,2025-03-26,2025-03,Standard,19.51,Europe,Paid Ads,25-34,0.8,4,0,1,1,15.177398160315374,0,Still Active,296.11
CUST02626,2025-05-21,2025-05,Basic,9.53,North America,Organic Search,25-34,2.2,3,0,1,1,13.3,0,Still Active,126.75
CUST02627,2026-04-05,2026-04,Basic,9.8,North America,Organic Search,25-34,3.6,2,0,1,1,2.8580814717477003,0,Still Active,28.01
CUST02628,2026-05-19,2026-05,Basic,9.63,Europe,Social Media,25-34,2.0,5,1,0,0,1.4,0,Still Active,13.48
CUST02629,2025-03-28,2025-03,Premium,39.89,Europe,Referral,55+,3.6,2,0,1,1,15.1,0,Still Active,602.34
CUST02630,2025-09-27,2025-09,Basic,9.51,North America,Referral,25-34,3.5,2,0,1,1,9.099868593955321,0,Still Active,86.54
CUST02631,2024-08-18,2024-08,Premium,38.0,North America,Social Media,45-54,2.2,2,0,1,1,22.4,0,Still Active,851.2
CUST02632,2025-05-07,2025-05,Standard,19.82,North America,Partnership,35-44,1.3,0,0,1,1,13.797634691195794,0,Still Active,273.47
CUST02633,2024-07-31,2024-07,Basic,9.61,North America,Organic Search,45-54,4.1,3,0,0,0,22.996057818659658,0,Still Active,220.99
CUST02634,2025-07-14,2025-07,Standard,19.66,North America,Organic Search,35-44,2.1,5,2,1,1,11.563731931668856,0,Still Active,227.34
CUST02635,2024-08-05,2024-08,Standard,19.34,North America,Paid Ads,35-44,2.3,0,0,1,0,8.2,1,No Longer Needed,158.59
CUST02636,2025-02-02,2025-02,Standard,19.81,Europe,Organic Search,35-44,5.3,2,1,1,0,16.88567674113009,0,Still Active,334.51
CUST02637,2024-07-29,2024-07,Basic,9.92,Europe,Social Media,45-54,0.5,1,0,0,1,23.061760840998684,0,Still Active,228.77
CUST02638,2024-10-10,2024-10,Basic,9.96,North America,Social Media,25-34,5.4,2,0,1,1,20.66360052562418,0,Still Active,205.81
CUST02639,2026-06-13,2026-06,Basic,9.68,North America,Referral,55+,5.3,7,1,1,1,0.5913272010512484,0,Still Active,5.72
CUST02640,2026-06-09,2026-06,Basic,9.49,North America,Organic Search,35-44,1.8,2,0,0,1,0.7,0,Still Active,6.64
CUST02641,2025-05-15,2025-05,Basic,9.56,Europe,Organic Search,25-34,2.1,0,0,1,1,13.5,0,Still Active,129.06
CUST02642,2026-06-02,2026-06,Basic,9.64,Latin America,Paid Ads,55+,2.6,4,1,0,1,0.9526938239159001,0,Still Active,9.18
CUST02643,2026-03-16,2026-03,Basic,9.89,Europe,Social Media,45-54,0.3,0,1,0,0,1.0,1,Found Alternative,9.89
CUST02644,2025-06-30,2025-06,Basic,9.95,Asia Pacific,Paid Ads,45-54,4.3,1,0,1,0,12.0,0,Still Active,119.4
CUST02645,2025-09-24,2025-09,Basic,9.6,Asia Pacific,Organic Search,25-34,1.1,0,0,1,1,9.198423127463863,0,Still Active,88.3
CUST02646,2026-02-24,2026-02,Basic,9.69,North America,Organic Search,55+,1.6,1,1,0,1,2.2,1,Technical Issues,21.32
CUST02647,2025-11-15,2025-11,Premium,39.12,North America,Partnership,35-44,6.6,1,1,0,0,7.490144546649145,0,Still Active,293.01
CUST02648,2026-03-13,2026-03,Basic,9.63,Europe,Referral,35-44,2.3,1,1,0,1,3.6,0,Still Active,34.67
CUST02649,2026-02-16,2026-02,Standard,19.33,North America,Partnership,55+,3.7,1,0,1,1,1.8,1,Too Expensive,34.79
CUST02650,2025-07-05,2025-07,Basic,9.88,Europe,Social Media,25-34,5.0,1,0,1,1,11.85939553219448,0,Still Active,117.17
CUST02651,2025-12-28,2025-12,Premium,38.33,Asia Pacific,Paid Ads,18-24,1.0,1,0,1,1,6.077529566360052,0,Still Active,232.95
CUST02652,2024-09-14,2024-09,Basic,9.76,Asia Pacific,Organic Search,35-44,0.8,5,0,1,0,8.3,1,No Longer Needed,81.01
CUST02653,2024-11-25,2024-11,Premium,39.15,North America,Paid Ads,18-24,5.8,2,1,1,1,19.152431011826543,0,Still Active,749.82
CUST02654,2026-02-23,2026-02,Standard,19.13,Europe,Referral,35-44,2.5,4,0,1,1,4.2,0,Still Active,80.35
CUST02655,2025-10-14,2025-10,Basic,9.84,Europe,Social Media,25-34,3.5,1,1,0,1,3.0,1,Poor Customer Support,29.52
CUST02656,2025-02-02,2025-02,Premium,38.39,Asia Pacific,Organic Search,18-24,3.8,2,0,1,0,3.2,1,Poor Customer Support,122.85
CUST02657,2025-04-09,2025-04,Standard,19.69,Asia Pacific,Organic Search,25-34,2.6,2,0,1,1,10.8,1,Too Expensive,212.65
CUST02658,2026-03-20,2026-03,Basic,9.69,Latin America,Referral,25-34,1.6,4,0,1,1,3.383705650459921,0,Still Active,32.79
CUST02659,2025-03-06,2025-03,Standard,19.6,North America,Organic Search,25-34,4.8,2,1,1,1,15.8,0,Still Active,309.68
CUST02660,2025-11-20,2025-11,Premium,39.16,Europe,Referral,18-24,1.4,2,0,0,0,7.3,0,Still Active,285.87
CUST02661,2025-02-26,2025-02,Standard,19.97,North America,Organic Search,25-34,3.8,3,0,0,1,16.09724047306176,0,Still Active,321.46
CUST02662,2025-03-16,2025-03,Basic,9.52,North America,Organic Search,45-54,5.9,3,0,0,1,15.5,0,Still Active,147.56
CUST02663,2026-06-22,2026-06,Standard,19.27,Latin America,Paid Ads,45-54,1.3,1,0,0,0,0.5,0,Still Active,9.64
CUST02664,2025-05-23,2025-05,Standard,19.58,Latin America,Referral,18-24,10.1,2,1,1,0,13.272010512483574,0,Still Active,259.87
CUST02665,2025-09-03,2025-09,Premium,39.5,North America,Paid Ads,35-44,0.9,3,1,1,1,3.4,1,Too Expensive,134.3
CUST02666,2025-11-13,2025-11,Standard,19.88,North America,Organic Search,25-34,1.9,1,1,1,0,7.555847568988173,0,Still Active,150.21
CUST02667,2026-04-27,2026-04,Basic,9.54,North America,Social Media,25-34,1.8,4,1,1,1,2.1,0,Still Active,20.03
CUST02668,2026-03-12,2026-03,Premium,38.55,Asia Pacific,Organic Search,55+,3.0,5,0,0,1,3.6,0,Still Active,138.78
CUST02669,2026-06-19,2026-06,Basic,9.55,North America,Organic Search,25-34,1.0,1,0,1,0,0.5,1,Too Expensive,4.78
CUST02670,2025-06-04,2025-06,Basic,9.53,North America,Referral,25-34,3.2,1,0,1,0,12.877792378449408,0,Still Active,122.73
CUST02671,2025-02-17,2025-02,Standard,19.01,North America,Organic Search,25-34,4.9,0,0,1,1,16.392904073587385,0,Still Active,311.63
CUST02672,2024-11-11,2024-11,Standard,19.79,Europe,Paid Ads,55+,1.9,1,0,0,1,19.6,0,Still Active,387.88
CUST02673,2025-11-10,2025-11,Basic,9.57,Latin America,Partnership,25-34,1.3,5,0,1,1,7.654402102496714,0,Still Active,73.25
CUST02674,2024-11-07,2024-11,Standard,19.38,North America,Referral,35-44,0.5,1,0,1,1,19.7,0,Still Active,381.79
CUST02675,2025-08-22,2025-08,Basic,9.5,Europe,Referral,25-34,2.6,3,1,1,1,10.282522996057818,0,Still Active,97.68
CUST02676,2024-12-13,2024-12,Basic,9.9,North America,Referral,25-34,4.1,3,2,0,0,18.561103810775293,0,Still Active,183.75
CUST02677,2026-06-20,2026-06,Premium,38.21,Europe,Organic Search,45-54,0.6,0,0,1,1,0.5,1,Found Alternative,19.1
CUST02678,2025-12-05,2025-12,Basic,9.71,Europe,Paid Ads,18-24,0.6,4,0,1,1,6.8,0,Still Active,66.03
CUST02679,2026-06-18,2026-06,Basic,9.67,North America,Paid Ads,35-44,3.8,2,2,1,1,0.5,0,Still Active,4.84
CUST02680,2024-10-07,2024-10,Basic,9.62,North America,Partnership,35-44,2.9,2,0,1,1,20.76215505913272,0,Still Active,199.73
CUST02681,2025-05-10,2025-05,Premium,38.91,Asia Pacific,Organic Search,18-24,1.0,1,1,0,1,13.699080157687254,0,Still Active,533.03
CUST02682,2025-04-21,2025-04,Basic,9.51,North America,Paid Ads,25-34,2.2,4,1,1,1,14.3,0,Still Active,135.99
CUST02683,2025-06-20,2025-06,Basic,9.67,Europe,Partnership,35-44,1.8,6,1,0,1,12.352168199737187,0,Still Active,119.45
CUST02684,2026-06-12,2026-06,Standard,19.53,North America,Social Media,25-34,2.5,1,0,0,1,0.6,0,Still Active,11.72
CUST02685,2024-11-22,2024-11,Standard,19.6,North America,Partnership,25-34,2.7,4,0,0,1,19.250985545335084,0,Still Active,377.32
CUST02686,2026-04-23,2026-04,Basic,9.76,Europe,Referral,18-24,2.1,1,1,0,1,0.6,1,Too Expensive,5.86
CUST02687,2025-12-03,2025-12,Standard,19.44,Asia Pacific,Paid Ads,45-54,1.7,1,0,0,1,6.898817345597897,0,Still Active,134.11
CUST02688,2026-03-23,2026-03,Basic,9.78,Europe,Social Media,45-54,3.4,2,2,0,1,3.2851511169513796,0,Still Active,32.13
CUST02689,2024-08-03,2024-08,Premium,38.17,North America,Organic Search,45-54,2.6,0,1,1,1,22.897503285151117,0,Still Active,874.0
CUST02690,2026-02-20,2026-02,Basic,9.65,Europe,Organic Search,25-34,3.1,1,1,1,1,4.3,0,Still Active,41.5
CUST02691,2024-10-17,2024-10,Basic,9.97,Europe,Referral,35-44,4.9,2,0,0,1,20.4,0,Still Active,203.39
CUST02692,2025-06-16,2025-06,Basic,9.97,Europe,Referral,25-34,3.7,3,0,1,0,1.2,1,Technical Issues,11.96
CUST02693,2026-02-20,2026-02,Basic,9.81,Europe,Social Media,25-34,4.3,3,1,0,1,4.3,0,Still Active,42.18
CUST02694,2026-06-12,2026-06,Standard,19.49,North America,Partnership,45-54,1.6,3,0,0,1,0.6,0,Still Active,11.69
CUST02695,2025-01-12,2025-01,Basic,9.61,Europe,Social Media,45-54,1.3,0,1,1,0,17.57555847568988,0,Still Active,168.9
CUST02696,2025-11-17,2025-11,Basic,9.67,Europe,Organic Search,45-54,3.6,1,0,0,1,7.4,0,Still Active,71.56
CUST02697,2026-01-29,2026-01,Standard,19.64,North America,Referral,25-34,6.2,4,0,0,1,5.0,0,Still Active,98.2
CUST02698,2025-03-20,2025-03,Standard,19.8,Europe,Social Media,45-54,5.3,1,0,1,1,15.374507227332456,0,Still Active,304.42
CUST02699,2025-05-23,2025-05,Basic,9.9,North America,Partnership,55+,1.8,0,2,1,1,13.272010512483574,0,Still Active,131.39
CUST02700,2025-12-12,2025-12,Basic,9.56,North America,Paid Ads,25-34,8.7,5,1,0,0,6.6,0,Still Active,63.1
CUST02701,2026-05-25,2026-05,Basic,9.74,Latin America,Organic Search,25-34,3.4,1,1,0,1,1.2,0,Still Active,11.69
CUST02702,2025-12-26,2025-12,Basic,9.85,North America,Social Media,25-34,0.8,4,0,1,1,6.1,0,Still Active,60.08
CUST02703,2026-05-06,2026-05,Basic,9.84,North America,Paid Ads,25-34,1.4,2,1,0,1,1.8,0,Still Active,17.71
CUST02704,2026-06-12,2026-06,Standard,19.96,Europe,Referral,45-54,1.1,2,1,1,1,0.5,1,Poor Customer Support,9.98
CUST02705,2025-10-02,2025-10,Premium,38.24,Latin America,Paid Ads,25-34,1.3,4,2,1,1,8.9,0,Still Active,340.34
CUST02706,2026-03-05,2026-03,Basic,9.72,Latin America,Paid Ads,35-44,2.0,6,1,0,1,3.876478318002628,0,Still Active,37.68
CUST02707,2024-11-26,2024-11,Basic,9.53,Europe,Referral,35-44,0.4,3,0,0,1,19.1,0,Still Active,182.02
CUST02708,2025-02-01,2025-02,Basic,9.78,North America,Paid Ads,35-44,1.1,2,1,0,1,16.9,0,Still Active,165.28
CUST02709,2025-11-23,2025-11,Basic,9.83,Latin America,Referral,25-34,5.4,6,2,0,0,7.2,0,Still Active,70.78
CUST02710,2025-01-22,2025-01,Basic,9.53,Europe,Organic Search,55+,4.9,1,1,1,1,17.2,0,Still Active,163.92
CUST02711,2025-02-02,2025-02,Premium,39.06,North America,Paid Ads,25-34,4.9,2,1,1,0,16.88567674113009,0,Still Active,659.55
CUST02712,2024-07-04,2024-07,Standard,19.96,Asia Pacific,Paid Ads,45-54,3.0,3,0,1,1,23.88304862023653,0,Still Active,476.71
CUST02713,2025-07-31,2025-07,Premium,38.06,North America,Referral,45-54,3.2,4,1,1,1,11.0,0,Still Active,418.66
CUST02714,2024-08-03,2024-08,Premium,38.35,North America,Paid Ads,18-24,2.3,2,0,0,1,22.897503285151117,0,Still Active,878.12
CUST02715,2026-05-08,2026-05,Standard,19.54,Asia Pacific,Referral,55+,0.1,5,1,1,1,1.773981603153745,0,Still Active,34.66
CUST02716,2025-02-17,2025-02,Standard,19.7,Europe,Referral,25-34,0.8,0,1,0,1,16.392904073587385,0,Still Active,322.94
CUST02717,2025-01-12,2025-01,Basic,9.9,North America,Referral,35-44,0.8,2,0,1,1,17.57555847568988,0,Still Active,174.0
CUST02718,2026-01-21,2026-01,Standard,19.29,North America,Referral,35-44,3.2,5,1,1,0,5.289093298291721,0,Still Active,102.03
CUST02719,2024-08-31,2024-08,Premium,38.66,Europe,Paid Ads,35-44,6.7,4,0,1,1,21.97766097240473,0,Still Active,849.66
CUST02720,2024-11-15,2024-11,Basic,9.88,North America,Paid Ads,18-24,3.8,2,0,0,1,19.48094612352168,0,Still Active,192.47
CUST02721,2026-01-24,2026-01,Premium,38.83,North America,Referral,45-54,5.3,3,1,0,1,5.19053876478318,0,Still Active,201.55
CUST02722,2025-12-26,2025-12,Basic,9.93,Europe,Organic Search,35-44,3.9,2,1,1,1,6.1,0,Still Active,60.57
CUST02723,2026-05-03,2026-05,Premium,39.83,Asia Pacific,Social Media,18-24,1.4,6,1,1,1,1.9,0,Still Active,75.68
CUST02724,2025-08-17,2025-08,Premium,39.69,Europe,Social Media,35-44,2.1,2,2,0,1,3.7,1,No Longer Needed,146.85
CUST02725,2025-12-03,2025-12,Standard,19.07,Asia Pacific,Paid Ads,35-44,2.0,0,1,0,1,6.898817345597897,0,Still Active,131.56
